sentence,intent,category
전화 번호 좀 알려주세요,매장연락처요청,셀프서비스
매운 떡볶이있나요?,메뉴주문,셀프서비스
제일 매운 단계는 얼마나 맵죠?,맛에대한문의,셀프서비스
그럼 3단계는 얼마나 맵죠?,맛에대한문의,셀프서비스
떡볶이 세트 메뉴도 있나요?,세트메뉴종류문의,셀프서비스
세트 메뉴에 구성을 변경해도 되나요?,세트메뉴중메뉴교환문의요청,셀프서비스
버거세트 지금 포장되나요?,포장주문,셀프서비스
싸이버거세트로 주세요,메뉴주문,셀프서비스
이 쿠폰 지금 쓸수 있는건가요?,쿠폰유효기간문의,셀프서비스
그럼 쿠폰 쓰고 영수증 꼭 주세요,영수증요구,셀프서비스
햄버거 세트 얼마죠,가격문의,셀프서비스
고기패티 수입원 정보은 어디서 확인하죠,원산지문의,셀프서비스
불고기버거 세트 하나주세요,메뉴주문,셀프서비스
트위스터 세트 두개 포장해주세요,포장주문,셀프서비스
비스켓도 두개 추가 할게요,포장주문,셀프서비스
버터랑 딸기잼은 그냥 주는건가요?,가격문의,셀프서비스
혹시 여기 할인은 뭐뭐 돼요?,할인카드문의,셀프서비스
포장은 따로따로 해주세요,포장메뉴문의,셀프서비스
빅맥 세트하나에 감자튀김 노솔트로 해주세요,메뉴주문,셀프서비스
음료 추가가 되나요?,음료주문,셀프서비스
아이스아메리카노 라지사이즈도 가능한가요?,음료주문,셀프서비스
아이스아메리카노 추가로 부탁드려요,음료주문,셀프서비스
빅맥 버거 주세요,메뉴주문,셀프서비스
네 카드로 결제할게요,결제방식선택,셀프서비스
떡튀순에 새우튀김 추가요,메뉴주문,셀프서비스
왜이렇게 비싸요?,가격문의,셀프서비스
카드로 해주세요,결제방식선택,셀프서비스
주문할께요,메뉴주문문의,셀프서비스
햄버거세트주세요,메뉴주문,셀프서비스
여기 주문하겠습니다,메뉴주문문의,셀프서비스
몇 분 정도 걸리나요?,대기시간문의,셀프서비스
불고기 버거 세트 하나 주세요,메뉴주문,셀프서비스
치즈 스틱 추가해주세요,추가주문,셀프서비스
새우버거  얼마에요?,가격문의,셀프서비스
단품가격인가요?,가격문의,셀프서비스
콜라를 사이다로 바꿀수 있나요?,세트메뉴중메뉴교환문의요청,셀프서비스
치킨너겟도 4개 추가해 주세요,메뉴주문,셀프서비스
현금영수증 해주세요,현금영수증발행요청,셀프서비스
김밥이랑 라면 하나 주세요,메뉴주문,셀프서비스
얼마나 기다려야 됩니까?,대기시간문의,셀프서비스
그럼 라면부터 주시고 김밥은 천천히 주세요,특정메뉴우선요청,셀프서비스
얼마 나왔습니까?,가격문의,셀프서비스
카드 됩니까?,결제방식선택,셀프서비스
불고기버거 세트2개 주세요,메뉴주문,셀프서비스
떡볶이랑 순대 1인분씩 포장좀 해주세요,포장주문,셀프서비스
혹시 튀김은 가격이 어떻게 되나요?,가격문의,셀프서비스
그럼 튀김도 모듬으로 하나 해주세요,메뉴주문,셀프서비스
멀리 가야해서 포장 좀 잘 부탁드릴께요,포장주문,셀프서비스
물좀 갔다주세요,물요청,셀프서비스
물은 어디에 있나요,셀프코너문의,셀프서비스
셀프코너에 김치가 떨어졌습니다,셀프코너리필요청,셀프서비스
주문은 어디서 하면 되나요?,메뉴주문문의,셀프서비스
조금 맵게 가능할까요?,맛조절요청,셀프서비스
물 좀 주실 수 있을까요?,물요청,셀프서비스
음료수는 얼마인가요?,가격문의,셀프서비스
콜라 하나만 주세요,음료주문,셀프서비스
점심 세트메뉴 할인 행사 아직 하시나요?,이벤트기간문의,셀프서비스
할인율이 어느 정도인가요?,할인율문의,셀프서비스
할인되는 메뉴가 정해져 있던데 어떤 메뉴들인가요?,할인메뉴문의,셀프서비스
불고기버거 세트메뉴 하나 주세요,메뉴주문,셀프서비스
치킨버거 세트로 하나주세요,메뉴주문,셀프서비스
음료를 콜라말고 다른 걸로 바꾸고 싶어요,세트메뉴중메뉴교환문의요청,셀프서비스
햄버거에 치즈도 추가해주시구요,특정재료추가요구,셀프서비스
결제는 카드로 할게요,결제방식선택,셀프서비스
치킨버거 하나 주세요,메뉴주문,셀프서비스
네 음료수는 사이다로 주세요,음료주문,셀프서비스
아 치킨너겟도 하나 주세요,메뉴주문,셀프서비스
네 현금영수증 해주세요,현금영수증발행요청,셀프서비스
아 포장해주세요,포장주문,셀프서비스
햄버거 A세트 몇 시까지 할인되나요?,이벤트기간문의,셀프서비스
네 그럼 A세트 하나 주세요,메뉴주문,셀프서비스
떡볶이 1인분을 포장할 수 있나요?,포장주문문의,셀프서비스
햄버거 기프티콘 어떻게 쓰나요?,무료쿠폰사용,셀프서비스
햄버거 2층에서 먹을 수 있나요?,자리문의,셀프서비스
맥모닝은 언제 파나요?,메뉴문의,셀프서비스
떡볶이 어린이가 먹어도 안맵나요?,맛에대한문의,셀프서비스
떡볶이 2인분이랑 순대 2인분 주세요,메뉴주문,셀프서비스
혹시 음식은 직접 받으러 오는건가요?,셀프코너문의,셀프서비스
혹시 치우는 것도 셀프인가요?,식기반납문의,셀프서비스
아그럼 혹시 남은거 포장도 가능한가요?,남은음식포장요구,셀프서비스
불고기버거 세트 얼마에요?,가격문의,셀프서비스
음료수를 바꿀 수 있을까요?,세트메뉴중메뉴교환문의요청,셀프서비스
음료는 바닐라밀크쉐이크로 바꿔주세요,세트메뉴중메뉴교환문의요청,셀프서비스
햄버거 자를 수 있는 나이프도 주세요,식기요구,셀프서비스
현금영수증해주세요,현금영수증발행요청,셀프서비스
홀식사 주문했는데 포장으로 변경 가능할까요?,포장주문문의,셀프서비스
그럼 메뉴 추가도 가능할까요?,메뉴문의,셀프서비스
휴무일이 언제죠?,휴일문의,셀프서비스
배달도 될까요?,배달문의,셀프서비스
주차권 발행이 될까요?,주차권요구,셀프서비스
햄버거 세트 세일 중인게 있나요?,할인메뉴문의,셀프서비스
햄버거를 포장해서 가면 금액 추가가 되나요?,홀포장가격차이문의,셀프서비스
그럼 홀에서 먹고가면 추가 할인이 되나요?,홀포장가격차이문의,셀프서비스
금액 추가 할테니 세트 두개를 따로 포장해주실 수 있으세요?,포장주문문의,셀프서비스
네 현금으로 낼테니 현금영수증 부탁드려요,현금영수증발행요청,셀프서비스
떡볶이 1인분이랑 순대 1인분이요,메뉴주문,셀프서비스
매운맛 많이 매워요?,맛에대한문의,셀프서비스
떡볶이 소스 좀 많이 주세요,케첩소스요구,셀프서비스
베이컨토마토디럭스 주세요,메뉴주문,셀프서비스
런치타임 몇시까지 인가요?,런치타임문의,셀프서비스
혹시 더블디럭스버거도 런치타임 할인 되나요?,런치타임문의,셀프서비스
그럼 상하이스파이시버거는 할인 되나요?,런치타임문의,셀프서비스
그럼 상하이스파이시버거 라지세트로 주문하겠습니다,메뉴주문,셀프서비스
양념감자2개랑  새우버거 세트하나 얼마죠?,가격문의,셀프서비스
네이버페이로 결제가능 한가요?,카카오페이삼성페이결제,셀프서비스
그러면 네이버페이로 결제해주세요,카카오페이삼성페이결제,셀프서비스
아 휠레 8조각도 추가로 결제해주세요,추가결제요청,셀프서비스
불고기 버거 세트랑 치킨버거 세트 테이크아웃 할게요,포장주문,셀프서비스
네 카드로 결제 부탁합니다,결제방식선택,셀프서비스
많이 기다려야하나요?,대기시간문의,셀프서비스
네 따로따로 포장 부탁합니다,포장주문,셀프서비스
메뉴판에 인크레더블버거가 없네요,메뉴문의,셀프서비스
인크레더블버거 주문은 되나요?,메뉴문의,셀프서비스
주문하면 시간은 얼마나 걸릴까요?,대기시간문의,셀프서비스
음료는 콜라대신 주스로 바꿀 수 있나요?,세트메뉴중메뉴교환문의요청,셀프서비스
인크레더블버거 셋트로 하나랑 음료는 주스로 주세요,메뉴주문,셀프서비스
햄버거 좀 주문하려는데요,메뉴주문문의,셀프서비스
불고기버거세트 되나요?,메뉴문의,셀프서비스
참치김밥 한 줄이랑 치즈돈까스요,메뉴주문,셀프서비스
계산 먼저 할게요,결제문의,셀프서비스
카드 되죠?,결제방식선택,셀프서비스
영수증은 버려주세요,영수증처리요구,셀프서비스
메뉴 포장 가능할까요?,포장주문문의,셀프서비스
떡볶이 1인분도 포장 되나요?,포장주문문의,셀프서비스
그럼 1인분 홀에서 먹고 가는 건 되나요?,자리문의,셀프서비스
콜라나 사이다 음료도 판매하시나요?,음료문의,셀프서비스
현금영수증 해 주세요,현금영수증발행요청,셀프서비스
여기 불고기 버거 파나요?,메뉴문의,셀프서비스
불고기 버거 얼마에요?,가격문의,셀프서비스
불고기 버거 세트로는 얼마에요?,가격문의,셀프서비스
불고기 버거 SK 통신사 할인 가능한가요?,할인메뉴문의,셀프서비스
페이코로 결제 가능한가요?,결제방식선택,셀프서비스
A세트 주문할게요,메뉴주문,셀프서비스
할인되는 카드 있나요?,할인카드문의,셀프서비스
현금영수증도 해주세요,현금영수증발행요청,셀프서비스
치즈버거 하나요,메뉴주문,셀프서비스
기프티콘 사용 되나요?,쿠폰결제요청,셀프서비스
기프티콘 여기있어요,무료쿠폰사용,셀프서비스
트랙스버거 셋트 하나 주세요,메뉴주문,셀프서비스
얼마나 걸릴까요?,대기시간문의,셀프서비스
떡볶이 1인분 튀김 1인분 주세요,메뉴주문,셀프서비스
1인분이면 몇개 고르면 되나요?,메뉴문의,셀프서비스
고구마 2개 김말이 2개 계란 1개 주세요,메뉴주문,셀프서비스
오뎅국물도 포장해주세요,포장주문,셀프서비스
맥런치세트 이벤트 가격 얼마인가요?,가격문의,셀프서비스
콜라와 사이드를 라지로 업그레이드하려면 얼마 더 내야하나요?,메뉴교환시추가가격문의,셀프서비스
포장하여 가져가려고 합니다,포장주문,셀프서비스
버거에서 양파만 빼고 만들어주실 수 있나요?,특정재료제외요구,셀프서비스
케쳡은 2개 넣어주세요,케첩소스요구,셀프서비스
주문해도 되나요?,메뉴주문문의,셀프서비스
쿨피스 큰 거로 하나 주세요,음료주문,셀프서비스
단무지는 어디 있나요?,셀프코너문의,셀프서비스
떡볶이 나오는데 얼마나 걸리죠?,대기시간문의,셀프서비스
치즈버거 세트 하나랑 데리버거 세트 하나 주문할게요,메뉴주문,셀프서비스
네 카드로 결제할게요,결제방식선택,셀프서비스
얼마나 기다리나요?,대기시간문의,셀프서비스
주문할게요,메뉴주문문의,셀프서비스
떡볶이 1인분이랑 순대 1인분 주세요,메뉴주문,셀프서비스
혹시 어묵 국물도 같이 주실 수 있나요?,국물요청,셀프서비스
참치김밥 한 줄이랑 떡볶이 2인분 주문이요,메뉴주문,셀프서비스
아니요 포장하고 싶은데 얼마나 기다려야 하나요?,포장대기시간문의,셀프서비스
네 그런데  혹시 김밥에 오이가 들어가면 빼주실 수 있나요?,특정재료제외요구,셀프서비스
혹시 제로페이로 결제 되나요?,카카오페이삼성페이결제,셀프서비스
불고기 버거 세트 주세요,메뉴주문,셀프서비스
감자튀김 사이즈 업 해주세요,사이즈-업문의요청,셀프서비스
카드로 결제해주세요,결제방식선택,셀프서비스
안녕하세요 햄버거 하나 주세요,메뉴주문,셀프서비스
얼마나 걸리죠?,대기시간문의,셀프서비스
감자튀김 사이즈업 가능한가요?,사이즈-업문의요청,셀프서비스
감자튀김이랑 콜라 주문할게요,메뉴주문,셀프서비스
콜라는 제로 콜라로 주세요,메뉴주문,셀프서비스
현금영수증 할게요,현금영수증발행요청,셀프서비스
조금 전 포장 전화한 사람입니다,전화포장주문문의,셀프서비스
순대 3인분 추가 가능할까요?,메뉴추가문의요청,셀프서비스
그럼 2인분 주세요,메뉴주문,셀프서비스
떡볶이 하나 튀김 하나 주세요,메뉴주문,셀프서비스
오뎅 국물은 가져다 주시나요?,국물요청,셀프서비스
혹시 얼음물도 주실 수 있나요?,물요청,셀프서비스
주먹밥도 하나 추가해 주세요,메뉴추가문의요청,셀프서비스
떡복이랑 순대 포장하려고 하는데 카드결제 되나요?,결제방식선택,셀프서비스
그럼 떡볶이 일인분 순대 일인분 포장해주세요,포장주문,셀프서비스
아 그리고 튀김 일인분도 주세요,메뉴주문,셀프서비스
여기가 말로만 듣던 맘스터치인가요,매장확인,셀프서비스
딮치즈버거 지금 포장되나요,포장주문문의,셀프서비스
그럼 싸이버거는 가능한가요,포장주문문의,셀프서비스
혹시 싸이버거에 치즈 추가 가능한가요,특정재료추가요구,셀프서비스
얼마나 걸리나요,포장대기시간문의,셀프서비스
더블치즈버거 세트 하나 주세요,메뉴주문,셀프서비스
떡볶이 1인분 가격 어떻게 되나요?,가격문의,셀프서비스
튀김은요?,가격문의,셀프서비스
포장 가능한가요?,포장주문문의,셀프서비스
오뎅은 1개에 얼마인가요?,가격문의,셀프서비스
오뎅은 먹고 갈께요,메뉴주문,셀프서비스
매운떡볶이와 달걀찜 주문할게요,메뉴주문,셀프서비스
떡볶이에 치즈 추가 해 주세요,특정재료추가요구,셀프서비스
혹시 카카오페이 되나요?,카카오페이삼성페이결제,셀프서비스
네 현금결제 할게요,결제방식선택,셀프서비스
베이컨토마토디럭스 버거 세트 얼마인가요?,가격문의,셀프서비스
세트 2개 주세요,메뉴주문,셀프서비스
맥플러리 오레오 추가할게요,메뉴추가문의요청,셀프서비스
빨대는 어디있나요?,빨대냅킨등비품문의,셀프서비스
지금 분식 포장될까요?,포장주문문의,셀프서비스
떡볶이 2인분에 어묵 2인분이요,포장주문,셀프서비스
순대 서비스 가능할까요?,메뉴서비스요청,셀프서비스
카드로 할게요,결제방식선택,셀프서비스
티렉스 버거 하나 주세요,메뉴주문,셀프서비스
혹시 버거 단품이랑 세트랑 가격차이가 많이 나나요?,가격문의,셀프서비스
그러면 티렉스 버거 세트로 주세요,메뉴주문,셀프서비스
불고기 버거세트 새우버거세트  하나씩 주세요,메뉴주문,셀프서비스
진동벨은 없나요,진동벨문의,셀프서비스
저기 셀프 기계가 주문이 안되나요?,키오스크사용방법문의,셀프서비스
그럼 여기서 주문하면 되나요?,메뉴주문문의,셀프서비스
지금 런치세트 가능한가요?,런치세트문의,셀프서비스
10분만 지났는데 아예 불가능한가요?,런치세트문의,셀프서비스
그럼 단품만 주문하는게 가능한가요?,메뉴주문문의,셀프서비스
떡볶이랑 순대 튀김 1인분씩 얼마인가요,가격문의,셀프서비스
후룩떡볶이로 교체할경우 추가 요금이 있나요,메뉴교환시추가가격문의,셀프서비스
순대에 간은 빼주시고 순대랑 내장만 좀 더 많이 주실수 있나요,메뉴문의,셀프서비스
포장 가능하죠,포장주문문의,셀프서비스
현금영수증 가능한가요,현금영수증발행요청,셀프서비스
떡볶이 1인분에 얼마에요?,가격문의,셀프서비스
1인분도 포장이 되나요?,포장주문문의,셀프서비스
그럼 포장말고 먹고 가는건 괜찮죠?,메뉴주문문의,셀프서비스
그럼 먹고갈게요,메뉴주문,셀프서비스
아직 불고기 세트 할인 이벤트 하고있나요?,할인메뉴문의,셀프서비스
그럼 불고기 세트 하나만 주세요,메뉴주문,셀프서비스
혹시 빨대는 어디에 있나요?,빨대냅킨등비품문의,셀프서비스
와퍼세트 주문 가능한가요,메뉴주문문의,셀프서비스
음료는 몇 가지가 있나요?,음료문의,셀프서비스
감자튀김 사이즈 업 가능한가요,메뉴주문,셀프서비스
할인카드 적용해주세요,할인카드적용요청,셀프서비스
포장 해주실 수 있나요?,포장주문문의,셀프서비스
와퍼주니어세트 주문하려구요,메뉴주문,셀프서비스
음료는 환타 오렌지로 라지사이즈로 주세요,메뉴주문,셀프서비스
여기 카드요,결제방식선택,셀프서비스
혹시 지금 카운터계산 되나요?,주문방법문의,셀프서비스
아 네 근데 제가 단체주문을 할 거라서요,단체주문문의,셀프서비스
네 여기 카드요,결제방식선택,셀프서비스
떡볶이 떡이 밀떡인가요?,식재료문의,셀프서비스
떡볶이 1인분 순대 1인분 주세요,메뉴주문,셀프서비스
튀김 1인분 추가해주세요,메뉴추가문의요청,셀프서비스
세명인데 얼마나 기다려야 할까요?,웨이팅여부문의,셀프서비스
참치김밥 하나 라볶이 하나 김치찌게 하나 주세요,메뉴주문,셀프서비스
라볶이에 치즈 넣을 수 있나요?,특정재료추가요구,셀프서비스
계산은 지금 해야하나요?,결제문의,셀프서비스
참치김밥 하나 포장 추가되나요?,일부메뉴포장문의,셀프서비스
햄버거 A세트 2개 주세요,메뉴주문,셀프서비스
햄버거에 치즈 추가 될까요?,특정재료추가요구,셀프서비스
현금영수증 가능한가요?,현금영수증발행요청,셀프서비스
카드로 할꼐요,결제방식선택,셀프서비스
떡볶이 2인분이랑 순대 1인분 포장이요,포장주문,셀프서비스
저번에 배달 시키니까 일회용 젓가락이 안오던데 원래 안오는건가요?,배달용기문의,셀프서비스
일하다가 잠깐 간식 사러 나온건데 이번엔 챙겨주세요,식기요구,셀프서비스
단무지도 꼭 챙겨주시고요,특정재료첨삭요청,셀프서비스
불고기버거세트 1개 새우버거세트 1개 주세요,메뉴주문,셀프서비스
현금영수증 좀 해주시겠어요?,현금영수증발행요청,셀프서비스
얼마나 기다려야 될까요?,주문메뉴대기시간문의,셀프서비스
햄버거 감자튀김 콜라 주세요,메뉴주문,셀프서비스
그럼 세트 A로 주문하겠습니다,메뉴주문,셀프서비스
햄버거 반으로 컷팅해 주세요,커팅요구,셀프서비스
적립카드 있는데 적립해 주세요,적립금문의,셀프서비스
포장 가능한가요?,포장주문문의,셀프서비스
세트메뉴 좀 볼게요,세트메뉴종류문의,셀프서비스
A세트로 2개 주세요,메뉴주문,셀프서비스
육개장 하나 포장되나요?,포장주문문의,셀프서비스
얼마나 걸릴까요?,포장대기시간문의,셀프서비스
반찬은 빼주세요,특정재료첨삭요청,셀프서비스
영수증은 그냥 버려주세요,영수증처리요구,셀프서비스
햄버거 세트 주문하려고 하는데요,메뉴주문문의,셀프서비스
치즈버거 세트는 얼마인가요?,가격문의,셀프서비스
포장 되나요?,포장주문문의,셀프서비스
그럼 치즈버거 세트로 포장해주세요,포장주문,셀프서비스
할인 가능한 카드가 있나요?,할인카드문의,셀프서비스
떡볶이 2인분 포장 돼요?,포장주문문의,셀프서비스
그럼 2인분만 포장해 주세요,포장주문,셀프서비스
주문 할려구요,메뉴주문문의,셀프서비스
주문 좀 도와 주세요,메뉴주문문의,셀프서비스
유치원생 아이들이 먹을 수 있는 햄버거 추천해 주세요,취향에따른메뉴추천요구,셀프서비스
네 다 세트로 해야 되나요,메뉴주문문의,셀프서비스
네 그럼 쥬니어햄버거2세트와 단품2개 포장해 주세요,포장주문,셀프서비스
포장되나요?,포장주문문의,셀프서비스
떡볶이 1인분 포장 부탁드립니다,포장주문,셀프서비스
카드 여기 있습니다,결제방식선택,셀프서비스
떡볶이 1인분이랑 순대 1인분 포장해주세요,포장주문,셀프서비스
제가 지금 카드밖에 없는데 카드 계산되나요?,결제방식선택,셀프서비스
어묵은 하나에 얼마씩이에요?,가격문의,셀프서비스
그럼 어묵도 2개 같이 주세요,메뉴추가문의요청,셀프서비스
어느 메뉴가 잘나가나요?,베스트메뉴문의추천요청,셀프서비스
음료도 포함되어있는건가요?,세트메뉴구성문의,셀프서비스
3명이 먹기 충분한가요?,양에대한질문,셀프서비스
그럼 가격은 얼마정도인가요?,가격문의,셀프서비스
포장하면 얼마 할인인가요?,홀포장가격차이문의,셀프서비스
포장해 갈수 있나요?,포장주문문의,셀프서비스
떡볶이랑 튀김 주세요,메뉴주문,셀프서비스
카드로 계산할게요,결제방식선택,셀프서비스
포장만 해 갔었는데 식사 안에서 가능한가요?,매장내식사가능문의,셀프서비스
떡볶이 2인분 모둠 튀김 주세요,메뉴주문,셀프서비스
선결제인가요?,결제문의,셀프서비스
여기 밑반찬은 셀프예요?,셀프코너문의,셀프서비스
혹시 김밥 주문가능한가요?,메뉴주문문의,셀프서비스
혹시 김밥 종류는 어떤게 있나요,메뉴문의,셀프서비스
제일 인기가 많은 김밥이 어떤건가요?,베스트메뉴문의추천요청,셀프서비스
그럼 참치김밥 2줄과 야채김밥 1줄 포장해주세요,포장주문,셀프서비스
단무지도 넉넉하게 챙겨주세요,특정재료첨삭요청,셀프서비스
김밥 순대 떡복이 포장가능한가요?,포장주문문의,셀프서비스
벌써요?,포장주문문의,셀프서비스
그럼 순대 대신 뭐가 좋을까요?,메뉴주문문의,셀프서비스
튀김 종류는 뭐가 있나요?,메뉴문의,셀프서비스
김밥3줄 떡복이2인분 튀김 섞어서2인분 포장해주세요,포장주문,셀프서비스
포장해 가려고 하는데 어떻게 주문하나요,주문방법문의,셀프서비스
계산 부탁합니다,결제요청,셀프서비스
포장은 어떻게 하나요,포장주문문의,셀프서비스
키오스크에서 현금결제 되나요?,키오스크사용방법문의,셀프서비스
오늘 영업 몇 시까지 하나요?,클로징시간문의,셀프서비스
거기 위치가 어떻게 되나요?,위치문의,셀프서비스
상하이 버거 세트 가격이 얼마죠?,가격문의,셀프서비스
쿠폰 사용 가능한가요?,할인쿠폰사용,셀프서비스
지금 주문 되나요?,메뉴주문문의,셀프서비스
햄버거 세트 하나 주세요,메뉴주문,셀프서비스
현금영수증도 해주세요,현금영수증발행요청,셀프서비스
영수증은 버려주세요,영수증처리요구,셀프서비스
추천 메뉴 있을까요?,베스트메뉴문의추천요청,셀프서비스
치즈버거는 메뉴판에 나온 종류가 전부인가요?,메뉴문의,셀프서비스
더블 치즈버거 세트를 콜라 말고 커피로 바꿀 수 있을까요?,세트메뉴중메뉴교환문의요청,셀프서비스
더블 치즈버거 세트를 커피로 바꿔 포장 부탁드려요,포장주문,셀프서비스
오래 걸릴까요?,포장대기시간문의,셀프서비스
와퍼 주니어 셋트요,메뉴주문,셀프서비스
코울슬로도 추가할게요,메뉴추가문의요청,셀프서비스
빅맥세트 얼마에요?,가격문의,셀프서비스
쥬스로 바꿔주실 수 있나요?,세트메뉴중메뉴교환문의요청,셀프서비스
감자튀김 사이즈업은 얼마인가요,메뉴교환시추가가격문의,셀프서비스
감자튀김사이즈업해서 주세요,사이즈-업문의요청,셀프서비스
현금 영수증 해주세요,현금영수증발행요청,셀프서비스
지금 식사가 가능한가요?,메뉴주문문의,셀프서비스
그럼 김밥 2줄하고 돈까스 포장해 주세요,포장주문,셀프서비스
김밥에 햄이 들어가나요?,특정재료가포함되는지문의,셀프서비스
그럼 햄을 빼고 주세요,특정재료제외요구,셀프서비스
돈까스는 소스를 많이 주실 수 있나요?,케첩소스요구,셀프서비스
포장가능한가요?,포장주문문의,셀프서비스
런치세트2개 포장해주세요,포장주문,셀프서비스
네 넵킨좀 주시겠어요,빨대냅킨등비품요청,셀프서비스
얼마에요?,가격문의,셀프서비스
셀프서비스 음식점은 처음인데 어떻게 주문하나요?,주문방법문의,셀프서비스
음식마다 가격이 다른가요?,가격문의,셀프서비스
음료수는 어떻게 주문하나요?,주문방법문의,셀프서비스
4가지 계산해 주세요,결제요청,셀프서비스
카드로 결제해주세요,결제방식선택,셀프서비스
감자튀김 작은 걸로 주문했는데 큰 걸로 바꿀 수 있나요?,주문변경,셀프서비스
추가금액은 여기다 내면 되나요?,메뉴교환시추가가격문의,셀프서비스
카드 결제는 안 되죠?,결제방식선택,셀프서비스
그럼 카드로 결제할께요,결제방식선택,셀프서비스
떡볶이 2인분이랑 순대 김밥 1인분씩 주세요,메뉴주문,셀프서비스
그럼 순대랑 김밥 먼저 주세요,특정메뉴우선요청,셀프서비스
아 네 카드되나요?,결제방식선택,셀프서비스
현금영수증 할게요,현금영수증발행요청,셀프서비스
쫄면이랑 김밥 주세요,메뉴주문,셀프서비스
저 떡볶이도 추가해주세요,메뉴추가문의요청,셀프서비스
현금이 없는데 카드되나요?,결제방식선택,셀프서비스
치즈 돈까스 두개  포장해주세요,포장주문,셀프서비스
그러면 치즈 김밥 두개로 포장해주세요,포장주문,셀프서비스
햄버거 하나 주세요,메뉴주문,셀프서비스
얼마 추가인가요?,메뉴교환시추가가격문의,셀프서비스
음료는 커피로 바꿀 수 있나요?,세트메뉴중메뉴교환문의요청,셀프서비스
포인트 적립되나요?,적립금문의,셀프서비스
먹다 남으면 포장해주시나요?,남은음식포장요구,셀프서비스
떡복이랑 순대 하나 포장해주세요,포장주문,셀프서비스
그럼 떡볶이만 주세요,포장주문,셀프서비스
얼마나 할인되는데요?,할인율문의,셀프서비스
떡볶이 1인분에 얼마인가요?,가격문의,셀프서비스
떡볶이 2인분이랑 김밥 2인분 주세요,메뉴주문,셀프서비스
떡볶이는 먹고 가고 김밥2인분은 포장해주세요,일부메뉴포장문의,셀프서비스
어묵도 포장 되나요?,포장주문문의,셀프서비스
지금 무인 결제기로 결제가 안되는 건가요?,키오스크사용방법문의,셀프서비스
감자튀김 원플러스 원 맞나요?,할인메뉴문의,셀프서비스
그럼 타워버거세트에 감자튀김으로 주세요,메뉴주문,셀프서비스
카카오 페이로 결제되나요?,카카오페이삼성페이결제,셀프서비스
포장하려는데 여기서  주문하면 되나요?,주문방법문의,셀프서비스
어떻게 하는거죠?,키오스크사용방법문의,셀프서비스
기프티콘도 사용할 수 있나요?,무료쿠폰사용,셀프서비스
현금영수증도 가능한가요?,현금영수증발행요청,셀프서비스
대기번호는 어디서 확인할 수 있어요?,대기번호확인요청,셀프서비스
단체 주문 가능할까요,메뉴주문문의,셀프서비스
치즈버거랑 불고기버거 30개씩 주문할게요,메뉴주문,셀프서비스
계산은 카드로 할게요,결제방식선택,셀프서비스
떡볶이 1인분만 주문하고 싶은데 포장이 되나요?,포장주문문의,셀프서비스
세트메뉴는 어떤 종류가 있나요?,세트메뉴종류문의,셀프서비스
오뎅국물이나 나머지 찬들은 제가 따로 챙겨가도 되는건가요?,셀프코너문의,셀프서비스
떡볶이 국물을 더 주시면 감사하겠습니다,케첩소스요구,셀프서비스
불고기버거 포장가능한가요?,포장주문문의,셀프서비스
불고기버거 세트가 얼마죠?,가격문의,셀프서비스
포장하는데 얼마나 걸리나요?,포장대기시간문의,셀프서비스
불고기버거 세트에 치즈스틱추가 가능한가요?,메뉴추가문의요청,셀프서비스
포인트 적립가능한가요?,적립금문의,셀프서비스
무인 주문기 어떻게 사용하는건가요?,키오스크사용방법문의,셀프서비스
현금으로는 결제가 안되나요?,결제방식선택,셀프서비스
감자튀김은 새로 튀겨주실 수 있나요?,메뉴주문문의,셀프서비스
그러면 몬스터와퍼 세트 하나 부탁드리겠습니다,메뉴주문,셀프서비스
주문할게요,메뉴주문,셀프서비스
라볶이랑 참치김밥 주세요,메뉴주문,셀프서비스
국이랑 반찬은 어디서 가져가요?,셀프코너문의,셀프서비스
수저도 챙겨가야하나요?,식기요구,셀프서비스
아직 세트 할인 이벤트 하고있나요?,할인메뉴문의,셀프서비스
빅맥세트 얼마에요?,가격문의,셀프서비스
후렌치후라이 대자로 바꾸면 얼마인가요?,메뉴교환시추가가격문의,셀프서비스
콜라는 사이다로 바꿔주세요,세트메뉴중메뉴교환문의요청,셀프서비스
포장해 주세요,포장주문,셀프서비스
떡볶이 1인분 주세요,메뉴주문,셀프서비스
네 얼마나 걸리나요?,주문메뉴대기시간문의,셀프서비스
카드결제 되나요?,결제방식선택,셀프서비스
영수증도 주세요,영수증요구,셀프서비스
치즈없는 피자 만들어주실 수 있나요?,특정재료첨삭요구,배달음식점
치즈없는 피자 주문하면 할인해주시나요?,메뉴할인문의,배달음식점
스파게티도 있나요?,메뉴문의,배달음식점
미트볼 스파게티는 얼마죠?,가격문의,배달음식점
피클은 서비스로 주시나요?,기본반찬요구,배달음식점
짜장이랑간짜장 주문요,식사배달요청,배달음식점
아 젓가락 3개 보내주세요,수저요구,배달음식점
쿠폰은 몇개와요?,받는쿠폰수문의,배달음식점
쿠폰은 몇장 모으면 쓸 수 있어요?,적립쿠폰사용방법문의,배달음식점
양념치킨 시키려고 하는데 매운맛도 있나요?,메뉴문의,배달음식점
치킨 무는 빼고 소스로 바꿀 수 있을까요?,양념소스요구,배달음식점
순살로 주문하려고 하는데 뼈 있는거 반반씩 가능 할까요?,반반메뉴문의,배달음식점
